Symbol,Security_x,GICS Sector,GICS Sub-Industry,US HQ City,US HQ State,Date Added S&P500,CIK,Founded,Filing Accession No.,Filing Date No.,Fiscal Year,Source Form,Revenue (Millions USD),Net Income (Millions USD),Total Liabilities (Millions USD),Total Shareholders Equity (Millions USD),Cash Flow from Operating (Millions USD),Debt-to-Equity Ratio (%),Debt-to-Equity Ratio (%) Category,Last Adjusted Close 2023 (USD),Total Return 2023 (USD),Rolling 3-Year Beta vs. SP500,Annual Volatility,Annual Volatility Category,Mean Daily Volume,State FIPS,Population Total,Median Household Income,Median Household Income Category,Unemployment Rate (%),Education Age 25+ Total,Education Level < 9th Grade,Education Level < 9th Grade (%),Education Level 9 - 12th Grad No Diploma,Education Level 9 - 12th Grad No Diploma (%),Education Level High School Graduate,Education Level High School Graduate (%),Education Level Some College No Degree,Education Level Some College No Degree (%),Education Level Associates Degree,Education Level Associates Degree (%),Education Level Bachelors,Education Level Bachelors (%),Education Level Graduate & Professional,Education Level Graduate & Professional (%),State,Median Earnings All Workers Age 25+ (USD),Median Earnings Less Than High School Diploma (USD),Median Earnings High School Diploma (USD),Median Earnings Some College or Associates (USD),Median Earnings Bachelors (USD),Median Earnings Graduate & Professional (USD),SeriesID,Sector Inflation Rate (YoY),Sector Inflation Rate (YoY) Category,US CPI (Annualized),US Consumer Inflation (Mean),US Market Volatility (Mean),Effective Fed Funds Rate (Mean)
ATO,Atmos Energy,Utilities,Gas Utilities,Dallas,Texas,2019-02-15,0000731802,1906,0000731802-23-000028,2023-11-14,2023,10-K,4275.36,885.86,22516.97,10870.06,3459.74,2.071466947,High,111.0525894165039,0.069990077,0.4682062842147683,0.1877909529357752,Medium,908214.8,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,Arlington,Virginia,2007-01-10,0000915912,1978,0000915912-24-000004,2024-02-23,2023,10-K,2767.91,928.44,8893.42,11783.24,1560.03,0.754751664,Low,178.10760498046875,0.2035052048105317,0.7537757692737896,0.2266966473016023,Medium,768545.6,51,8715698,89931,High,3.6726422496074296,6037339,100962,1.6722930416860806,23791,0.3940643386101062,46216,0.7655028150647164,93856,1.5545921804291591,78382,1.298287208983958,76836,1.272679900863609,1548502,25.648750219260503,51,56944,32661,41061,47086,74468,99947,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
AVGO,Broadcom,Information Technology,Semiconductors,Palo Alto,California,2014-05-08,0001730168,1961,0001730168-24-000139,2024-12-20,2023,10-K,35819.0,14082.0,48873.0,23988.0,18085.0,2.037393697,High,109.3639678955078,1.0626858732415272,1.3711595956423537,0.3216699151706723,High,26576792.0,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,Mentor,Ohio,1987-12-31,0000008818,1935,0000008818-24-000003,2024-02-21,2023,10-K,8364.3,503.0,8209.8,2127.9,826.0,3.858170027,High,195.86831665039065,0.1228786097061744,1.0051404603861598,0.2240656660269275,Medium,507450.8,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
AWK,American Water Works,Utilities,Water Utilities,Camden,New Jersey,2016-03-04,0001410636,1886,0001410636-24-000050,2024-02-14,2023,10-K,4217.0,170.0,30298.0,9797.0,1874.0,3.092579361,High,126.76200103759766,-0.126419041,0.6826956023337566,0.2161450956272941,Medium,1065717.6,34,9290841,99781,High,4.731033422838887,6511081,136763,2.100465345155436,48745,0.7486468068819908,68540,1.0526669841766674,96268,1.4785256088812289,53909,0.8279577538660632,70111,1.0767950821069496,1772009,27.215281149167087,34,61141,33066,41528,50275,80114,101149,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
AXP,American Express,Financials,Consumer Finance,New York City,New York,1976-06-30,0000004962,1850,0000004962-24-000013,2024-02-09,2023,10-K,37218.0,8374.0,233051.0,28057.0,18559.0,8.306340664,High,183.61444091796875,0.2922157499397564,1.1458613639688895,0.2608910123711538,Medium,3160315.6,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
AZO,AutoZone,Consumer Discretionary,Automotive Retail,Memphis,Tennessee,1997-01-02,0000866787,1979,0001558370-23-016668,2023-10-24,2023,10-K,17457.21,2528.43,15985.88,-4349.89,2940.79,-3.675007874,Negative,2585.610107421875,0.06357311,0.6230189783199935,0.2128579866299955,Medium,154440.0,47,7126489,67631,Medium,3.963759530266556,4931967,79187,1.6055865742816204,22074,0.4475699046648123,35341,0.7165700824843313,111244,2.25557064757327,69931,1.4179129746812986,86898,1.7619339302148616,1611466,32.673900697226884,47,47036,30634,37693,42844,61189,74239,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
BA,Boeing,Industrials,Aerospace & Defense,Arlington,Virginia,1957-03-04,0000012927,1916,0000012927-24-000010,2024-01-31,2023,10-K,77794.0,-2222.0,154240.0,-17233.0,5960.0,-8.950269831,Negative,260.6600036621094,0.3340498719297242,1.2174846271271798,0.2713146488255332,Medium,5671587.6,51,8715698,89931,High,3.6726422496074296,6037339,100962,1.6722930416860806,23791,0.3940643386101062,46216,0.7655028150647164,93856,1.5545921804291591,78382,1.298287208983958,76836,1.272679900863609,1548502,25.648750219260503,51,56944,32661,41061,47086,74468,99947,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
BAC,Bank of America,Financials,Diversified Banks,Charlotte,North Carolina,1976-06-30,0000070858,1874,0000070858-24-000122,2024-02-20,2023,10-K,98581.0,26515.0,2888505.0,291646.0,44982.0,9.904147494,High,32.257957458496094,0.036059552,0.9983275770343424,0.2689563720018956,Medium,48273122.0,37,10835491,70804,Medium,4.032363126997053,7487552,118762,1.5861258793261137,34558,0.4615393656030702,68501,0.9148650987665928,150247,2.006623793731249,111314,1.4866541160582256,105374,1.4073224466421068,1948814,26.027385185438444,37,48491,30665,36723,41941,62338,77838,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",Broomfield,Colorado,1984-10-31,0000009389,1880,0001558370-24-001349,2024-02-20,2023,10-K,14029.0,711.0,15466.0,3769.0,1863.0,4.103475723,High,56.16804122924805,0.1232519889811702,0.8518559407419193,0.3238706535633551,High,1872596.4,8,5877610,92911,High,3.7953254396327263,4135123,60270,1.457514081201454,14508,0.3508480884365471,29603,0.7158916433682868,44643,1.079605129037274,26118,0.6316136182648013,42569,1.0294494262927607,859030,20.773989068765307,8,59076,39959,42541,49707,73072,86024,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
BAX,Baxter International,Health Care,Health Care Equipment,Deerfield,Illinois,1972-09-30,0000010456,1931,0001628280-24-003932,2024-02-08,2023,10-K,3513.0,44.0,19808.0,8402.0,1726.0,2.35753392,High,36.92710113525391,-0.22012977,0.5634641678891917,0.3247122994106862,High,5340919.6,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,Other Specialty Retail,Columbus,Ohio,1983-09-30,0000701985,1963,0000701985-24-000010,2024-03-22,2023,10-K,7560.0,800.0,5494.0,-2206.0,1144.0,-2.490480508,Negative,41.45109558105469,0.021381592,1.4303756675442505,0.4137315280252604,High,3476690.8,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,Richfield,Minnesota,1999-06-29,0000764478,1966,0000764478-24-000010,2024-03-15,2023,10-K,46298.0,1419.0,15803.0,2795.0,1824.0,5.654025045,High,72.14363861083984,0.0225707133968826,1.147975960091489,0.2656339855286643,Medium,2415858.0,27,5737915,85086,High,3.042486024857068,3941575,61230,1.5534399320068752,8058,0.2044360439671958,10795,0.2738752909687117,35938,0.9117675041068608,24105,0.6115575626494485,33839,0.8585146800454133,969536,24.59767986147669,27,56612,36832,42435,50406,71254,83613,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
BDX,Becton Dickinson,Health Care,Health Care Equipment,Franklin Lakes,New Jersey,1972-09-30,0000010795,1897,0000010795-23-000098,2023-11-21,2023,10-K,19372.0,1484.0,52780.0,25796.0,2990.0,2.046053652,High,235.96185302734372,-0.033836535,0.4731874998895407,0.1932953109626858,Medium,1254796.8,34,9290841,99781,High,4.731033422838887,6511081,136763,2.100465345155436,48745,0.7486468068819908,68540,1.0526669841766674,96268,1.4785256088812289,53909,0.8279577538660632,70111,1.0767950821069496,1772009,27.215281149167087,34,61141,33066,41528,50275,80114,101149,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,San Mateo,California,1998-04-30,0000038777,1947,0000038777-23-000169,2023-11-14,2023,10-K,7849.4,882.8,16547.3,11916.9,1138.7,1.388557427,Moderate,27.03763008117676,0.1377124808030398,1.3287595383633313,0.2783255658441449,Medium,3299233.2,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
BF.B,Brown–Forman,Consumer Staples,Distillers & Vintners,Louisville,Kentucky,1982-10-31,0000014693,1870,0000014693-24-000086,2024-06-14,2023,10-K,4228.0,783.0,4509.0,3268.0,640.0,1.379742962,Moderate,54.80872344970703,-0.109694485,0.6599347981327679,0.2387719128420598,Medium,1408698.8,21,4526154,61118,Medium,4.112882052,3107275,44902,1.4450603824894803,10359,0.3333789252640979,20478,0.6590340410810115,92295,2.9702874705328624,57678,1.856224505394598,56047,1.8037347836931072,1069626,34.42328084897539,21,45640,27658,36636,42365,60185,67332,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
BIIB,Biogen,Health Care,Biotechnology,Cambridge,Massachusetts,2003-11-13,0000875045,1978,0000875045-24-000009,2024-02-14,2023,10-K,9835.6,1161.1,12045.4,14799.4,1547.2,0.813911375,Low,258.7699890136719,-0.05083819,0.781916528,0.218731707,Medium,1024484.0,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
BIO,Bio-Rad,Health Care,Life Sciences Tools & Services,Hercules,California,2020-06-22,0000012208,1952,0000012208-24-000013,2024-02-16,2023,10-K,2671.3,69.0,3557.94,8741.2,374.94,0.407031071,Low,322.8900146484375,-0.235636626,0.9764193477942076,0.3516812400872424,High,212704.0,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
BK,BNY Mellon,Financials,Asset Management & Custody Banks,New York City,New York,1995-03-31,0001390777,1784,0001390777-24-000051,2024-02-28,2023,10-K,17502.0,3286.0,368944.0,40874.0,5912.0,9.026373734,High,49.72734451293945,0.1651895756773791,0.9427375070051894,0.2413379797673876,Medium,5007417.6,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Norwalk,Connecticut,2009-11-06,0001075531,1996,0001075531-24-000014,2024-02-22,2023,10-K,21365.0,4289.0,27086.0,-2744.0,7344.0,-9.870991254,Negative,3496.789551,0.7454984667165432,1.195138030981442,0.249525628,Medium,297037.2,9,3617176,91665,High,4.594889379948432,2559922,39757,1.5530551321485575,15668,0.6120498983953417,22477,0.8780345651156559,38306,1.4963737176367091,21276,0.8311190731592604,29771,1.1629651215935486,697368,27.241767522604203,9,60473,32471,42120,49709,75975,91993,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
BKR,Baker Hughes,Energy,Oil & Gas Equipment & Services,Houston,Texas,2017-07-07,0001701605,2017,0001701605-24-000033,2024-02-05,2023,10-K,25506.0,1943.0,36945.0,15368.0,3062.0,2.404021343,High,32.77643203735352,0.2179605034208491,0.7873215000872823,0.271407018,Medium,6855046.0,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
BLK,BlackRock,Financials,Asset Management & Custody Banks,New York City,New York,2011-04-04,0002012383,1988,0000950170-25-026584,2025-02-25,2023,10-K,11012.0,5502.0,81971.0,39347.0,4165.0,2.083284621,High,780.7221069335938,0.1729759658858687,1.282673708949865,0.2214637958903321,Medium,644524.8,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,New York City,New York,1957-03-04,0000014272,1887,0000014272-24-000044,2024-02-13,2023,10-K,45006.0,8025.0,65674.0,29430.0,13860.0,2.23153245,High,47.16718292236328,-0.264617464,0.3175310611988973,0.193578474,Medium,10326534.0,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,Lake Success,New York,2018-06-18,0001383312,1962,0001383312-24-000039,2024-08-06,2023,10-K,6060.9,630.6,5992.6,2240.6,823.3,2.674551459,High,200.1840362548828,0.5573196544217489,0.9208841239206264,0.1969883480283224,Medium,543336.0,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
BRK.B,Berkshire Hathaway,Financials,Multi-Sector Holdings,Omaha,Nebraska,2010-02-16,0001067983,1839,0000950170-24-019719,2024-02-26,2023,10-K,364482.0,96223.0,499208.0,561273.0,49196.0,0.889421013,Low,356.6600036621094,0.1508502450633084,0.7410885098256103,0.1366747201615108,Low,3351735.2,31,1978379,74590,Medium,2.653167700469559,1307246,25189,1.926875278256732,6071,0.464411442069817,10735,0.821192033,13768,1.0532065120107463,9451,0.7229702749138265,12970,0.9921621485168056,342026,26.163858982930527,31,50478,39451,39565,45546,61239,72775,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
BRO,Brown & Brown,Financials,Insurance Brokers,Daytona Beach,Florida,2021-09-20,0000079282,1939,0000950170-24-018890,2024-02-22,2023,10-K,4257.1,870.5,14883.4,5578.8,1009.5,2.667849717,High,70.38119506835938,0.2644153048051667,0.9006779663577376,0.2034491090767255,Medium,1218106.0,12,22610726,73311,Medium,4.109937286125529,16421870,312184,1.9010258880383293,98769,0.6014479471582712,153581,0.9352223589639912,271004,1.6502627289096798,188268,1.1464467810304186,202932,1.2357423362869149,4778927,29.100991543594,12,46301,30360,36384,42629,58009,76981,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
BSX,Boston Scientific,Health Care,Health Care Equipment,Marlborough,Massachusetts,1995-02-24,0000885725,1979,0000885725-24-000017,2024-02-20,2023,10-K,14240.0,1592.0,35136.0,19282.0,2503.0,1.822217612,Moderate,57.810001373291016,0.2564660613394389,0.7502199653341735,0.2005859460571692,Medium,7886837.6,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
BWA,BorgWarner,Consumer Discretionary,Automotive Parts & Equipment,Auburn Hills,Michigan,2011-12-19,0000908255,1880,0000908255-24-000007,2024-02-08,2023,10-K,14198.0,217.0,8387.0,5828.0,1397.0,1.439087165,Moderate,34.995330810546875,0.0245194969725031,1.0402412352378807,0.3185213235458742,High,2439821.84,26,10037261,69183,Medium,4.463591355,7007856,104201,1.4869169686135104,15850,0.2261747387503396,25446,0.3631067761666335,89850,1.2821325095721143,91676,1.308188981052122,106832,1.5244605482761062,2066444,29.48753513200043,26,49307,32015,36823,42435,64810,81852,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
BXP,"BXP, Inc.",Real Estate,Office REITs,Boston,Massachusetts,2006-04-03,0001037540,1970,0001656423-24-000007,2024-02-27,2023,10-K,3273.57,190.22,17833.78,5876.7,1301.52,3.034658907,High,64.33557129,0.1257743577632493,1.0082026608766488,0.4315770089975026,High,1654202.0,25,7001399,99858,High,3.942813633891204,4975152,102903,2.0683388165828904,41076,0.8256230161410144,36667,0.7370026081615194,77115,1.5500028943839304,43796,0.8802947126037556,46015,0.9248963649753816,1215772,24.43688152643377,25,65055,32493,43761,51190,79985,99844,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
C,Citigroup,Financials,Diversified Banks,New York City,New York,1988-05-31,0000831001,1998,0000831001-24-000033,2024-02-23,2023,10-K,78462.0,9228.0,2205583.0,205453.0,-73416.0,10.73521925,High,48.54260254,0.1755337806497718,0.9802597357740412,0.2549564660666304,Medium,17617432.4,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,Chicago,Illinois,1983-08-31,0000023217,1919,0001558370-24-009764,2024-07-11,2023,10-K,12277.0,683.6,13245.3,8736.8,995.4,1.516035619,Moderate,26.112215042114254,-0.230817407,0.2895350796138765,0.1866783177863025,Medium,4285399.2,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
CAH,Cardinal Health,Health Care,Health Care Distributors,Dublin,Ohio,1997-05-27,0000721371,1971,0000721371-24-000056,2024-08-14,2023,10-K,204979.0,330.0,43417.0,-2852.0,2844.0,-15.22335203,Negative,98.28925323486328,0.3439249086018285,0.5089136672545831,0.2107362561204372,Medium,2281375.2,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
CARR,Carrier Global,Industrials,Building Products,Palm Beach Gardens,Florida,2020-04-03,0001783180,1915,0001783180-25-000008,2025-02-11,2023,10-K,4518.0,1349.0,23817.0,9005.0,2607.0,2.644863964,High,56.41189956665039,0.4024361238017255,1.1187963019773248,0.2976829856200637,Medium,4931574.4,12,22610726,73311,Medium,4.109937286125529,16421870,312184,1.9010258880383293,98769,0.6014479471582712,153581,0.9352223589639912,271004,1.6502627289096798,188268,1.1464467810304186,202932,1.2357423362869149,4778927,29.100991543594,12,46301,30360,36384,42629,58009,76981,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
